78,Движение автотранспорта по Крымскому мосту временн...,"Движение автотранспорта по Крымскому мосту временно перекрыто, сообщает инфоцентр о ситуации на транспортном переходе. Причины не называются. Перекрыли движение в 14.30 мск. 🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)","Движение автотранспорта по Крымскому мосту временно перекрыто, сообщает инфоцентр о ситуации на транспортном переходе.

Причины не называются. Перекрыли движение в 14.",https://t.me/rian_ru/320364,2025-10-04 11:38:32,2025-10-05 17:31:43.340942,0,1
79,"Илон Маск опубликовал видео, на котором гуманоидны...","Илон Маск опубликовал видео, на котором гуманоидный робот Optimus тренируется в стиле боевых искусств кунг-фу. Ранее он уже выкладывал видео, где Optimus занимается [уборкой](https://t.me/rian_ru/294927), а также [танцует](https://t.me/rian_ru/293858). 🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)","Илон Маск опубликовал видео, на котором гуманоидный робот Optimus тренируется в стиле боевых искусств кунг-фу.

Ранее он уже выкладывал видео, где Optimus занимается [уборкой](https://t.me/rian_ru/294...",https://t.me/rian_ru/320363,2025-10-04 11:36:07,2025-10-05 17:31:43.347414,0,1
80,"Крупный мост в Луганске, восстановленный московски...","Крупный мост в Луганске, восстановленный московскими специалистами и названный в честь этого ""Московским"", успел стать визитной карточкой города. Об этом рассказал РИА Новости представитель группировки инженерных компаний города Москвы в Луганске Евгений Лукашов. 🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)","Крупный мост в Луганске, восстановленный московскими специалистами и названный в честь этого ""Московским"", успел стать визитной карточкой города.

Об этом рассказал РИА Новости представитель группиров...",https://t.me/rian_ru/320362,2025-10-04 11:23:35,2025-10-05 17:31:43.355957,0,1
81,Автобус с пассажирами выехал за пределы дороги на...,"Автобус с пассажирами выехал за пределы дороги на одной из самых крупных и оживленных улиц Минска и врезался в бетонный забор, сообщили в ГАИ белорусской столицы. Предположительно, мужчине-водителю стало плохо во время движения, его отправили на медобследование. О пострадавших пассажирах не сообщалось. 🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)","Автобус с пассажирами выехал за пределы дороги на одной из самых крупных и оживленных улиц Минска и врезался в бетонный забор, сообщили в ГАИ белорусской столицы.

Предположительно, мужчине-водителю с...",https://t.me/rian_ru/320361,2025-10-04 11:09:26,2025-10-05 17:31:43.364982,0,1
82,Движение морского пассажирского транспорта в Севас...,"Движение морского пассажирского транспорта в Севастополе возобновлено, сообщают местные власти 🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)","Движение морского пассажирского транспорта в Севастополе возобновлено, сообщают местные власти 

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru).",https://t.me/rian_ru/320360,2025-10-04 11:03:06,2025-10-05 17:31:43.370989,0,1
83,❗️Работа ряда торговых центров в Белгороде приоста...,"❗️Работа ряда торговых центров в Белгороде приостановлена до конца дня в связи с атаками БПЛА ВСУ, сообщил глава региона Гладков. В связи с атаками БПЛА до конца дня временно приостанавливаем работу торговых центров ""Сити Молл"", ""МегаГринн"", ""РИО"", а также открытой части ""Центрального рынка"" и возле магазина ""1000 Мелочей 🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)","❗️Работа ряда торговых центров в Белгороде приостановлена до конца дня в связи с атаками БПЛА ВСУ, сообщил глава региона Гладков.

В связи с атаками БПЛА до конца дня временно приостанавливаем работу ...",https://t.me/rian_ru/320359,2025-10-04 11:00:59,2025-10-05 17:31:43.376996,0,1
84,Командование и штабы 53 и 60 отдельных механизиров...,"Командование и штабы 53 и 60 отдельных механизированных бригад ВСУ выводят из Красного Лимана в тыловые районы, так как киевский режим осознал, что не удержит город, сообщили РИА Новости в российских силовых структурах 🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)","Командование и штабы 53 и 60 отдельных механизированных бригад ВСУ выводят из Красного Лимана в тыловые районы, так как киевский режим осознал, что не удержит город, сообщили РИА Новости в российских ...",https://t.me/rian_ru/320358,2025-10-04 10:54:13,2025-10-05 17:31:43.383035,0,1
85,Зрители в Минске тепло встретили документальный фи...,"Зрители в Минске тепло встретили документальный фильм о погибшем в зоне СВО из-за обстрела ВСУ военкоре РИА Новости Ростиславе Журавлеве ""Парень с нашего двора"" - зал аплодировал, у многих на глазах были слезы, передает корреспондент РИА Новости. Журавлев работал в горячих точках планеты и трагически погиб в зоне СВО 22 июля 2023-го, через 4 дня после своего дня рождения. Показ прошел в Доме Москвы в рамках совместного мероприятия московского Дома соотечественников и ""Школы для молодых журналистов"". Посмотреть фильм пришли в основном молодые ребята - будущие журналисты, которые учатся на факультете журналистики Белорусского госуниверситета, и курсанты военных училищ, суворовцы. ""Нам очень приятно, что именно в Минске эта картина была встречена с такой любовью и таким вниманием. Спасибо огромное"", - сказал заместитель главного редактора медиагруппы ""Россия сегодня"" Дмитрий Горностаев, поблагодарив всех, кто пришел на показ. Свою благодарность за показ этого фильма, в свою очередь, выразили многочисленные зрители. ""Я выражаю вам глубокую просто благодарность за эту картину. За то, что здесь показан настоящий русский человек. С характером, с доброй душой и сильным духом. Потому что только сильным духом люди побеждают"", - сказала пожилая женщина, посмотревшая фильм. 🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)","Зрители в Минске тепло встретили документальный фильм о погибшем в зоне СВО из-за обстрела ВСУ военкоре РИА Новости Ростиславе Журавлеве ""Парень с нашего двора"" - зал аплодировал, у многих на глазах б...",https://t.me/rian_ru/320353,2025-10-04 10:50:03,2025-10-05 17:31:43.390031,0,1
86,"Спасатели обнаружили 2 из 3 туристов, получивших т...","Спасатели обнаружили 2 из 3 туристов, получивших травмы на Вилючинском вулкане на Камчатке, сообщил глава МЧС региона Сергей Лебедев. Он уточнил, что из-за плохой связи точный характер полученных туристами травм пока не установлен. В то же время спасатели продолжают поиски третьего пострадавшего. 🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)","Спасатели обнаружили 2 из 3 туристов, получивших травмы на Вилючинском вулкане на Камчатке, сообщил глава МЧС региона Сергей Лебедев.

Он уточнил, что из-за плохой связи точный характер полученных тур...",https://t.me/rian_ru/320352,2025-10-04 10:36:57,2025-10-05 17:31:43.397032,0,1
87,Правительство России приняло законопроект о компен...,"Правительство России приняло законопроект о компенсации регионам расходов на размещение и питание граждан, вынужденно покинувших свои дома 🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)","Правительство России приняло законопроект о компенсации регионам расходов на размещение и питание граждан, вынужденно покинувших свои дома

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru).",https://t.me/rian_ru/320351,2025-10-04 10:30:08,2025-10-05 17:31:43.405583,0,1
88,Прощание с народной артисткой России Ниной Гуляево...,"Прощание с народной артисткой России Ниной Гуляевой пройдет в МХТ им. Чехова 7 октября, начало запланировано на 11:00, похоронят актрису на Троекуровском кладбище, сообщили в театре 🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)","Прощание с народной артисткой России Ниной Гуляевой пройдет в МХТ им. Чехова 7 октября, начало запланировано на 11:00, похоронят актрису на Троекуровском кладбище, сообщили в театре

🔹 [Подписаться на...",https://t.me/rian_ru/320350,2025-10-04 10:26:16,2025-10-05 17:31:43.413586,0,1
89,Идет массированная атака БПЛА ВСУ на Белгород и Бе...,"Идет массированная атака БПЛА ВСУ на Белгород и Белгородский район, сбиты беспилотники, предварительно, пострадавших нет, сообщил глава региона Гладков 🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)","Идет массированная атака БПЛА ВСУ на Белгород и Белгородский район, сбиты беспилотники, предварительно, пострадавших нет, сообщил глава региона Гладков

🔹 [Подписаться на РИА Новости](https://t.me/ria...",https://t.me/rian_ru/320349,2025-10-04 10:19:21,2025-10-05 17:31:43.423070,0,1
90,Россиянка стала четвертой жертвой наводнения на юг...,"Россиянка стала четвертой жертвой наводнения на юге Черноморского побережья Болгарии, [сообщило](https://www.rbc.ru/rbcfreenews/68e173019a79477b20d078f2?from=newsfeed) «Флагман» со ссылкой на главу областной дирекции МВД (ОДМВР) в Бургасе старшего комиссара Владимира Маринова. Тело 58-летней женщины нашли благодаря ее мужу среди обломков виллы на курорте Елените. Мужчина не мог связаться с женой, он специально прибыл из Санкт-Петербурга в Болгарию, так как узнал о наводнении и обеспокоился. Он показал спасателям местоположение виллы, где она находилась. Для поисков пришлось использовать специализированную технику. 🐚 [Читать РБК в Telegram](https://t.me/+xsoPVwcVkodmNWEy)","Россиянка стала четвертой жертвой наводнения на юге Черноморского побережья Болгарии, [сообщило](https://www.rbc.ru/rbcfreenews/68e173019a79477b20d078f2?from=newsfeed) «Флагман» со ссылкой на главу об...",https://t.me/rbc_news/132573,2025-10-04 20:00:57,2025-10-05 17:31:44.774216,0,2
91,**«Садовая лопатка»: о чем говорит новая скульптур...,"**«Садовая лопатка»: о чем говорит новая скульптура перед «ГЭС-2»** Искусствовед **Евгения Гершкович** [рассказывает для «РБК Стиль»](https://style.rbc.ru/impressions/68dfbd0c9a794753b5e131b7) о «Садовой лопатке» Класа Олденбурга и Косье ван Брюгген, ставшей новым временным объектом перед «ГЭС-2» на месте «Большой глины № 4» Урса Фишера: «Лопатка» — во много раз увеличенный садовый инвентарь, произведение 2001 года. Семиметровая работа весом в тонну уже выставлялась в 2002 году в Нью-Йорке на крыше Метрополитен-музея. До Болотной набережной ее видели в Катаре, Португалии и Нидерландах. Существует четыре версии «Лопатки», в том числе ярко-синяя. В Москве представлена красная вариация работы. [...] Ольденбург и ван Брюгген стали авторами скульптур — гигантского рожка мороженого, бельевой прищепки, английской булавки, воланчика для бадминтона, установленных в открытых пространствах. Художники ухватили тренд: урбанистический пейзаж явно нуждался в ярких пятнах. «Мы хотим общаться в публикой, но на наших собственных условиях...», — смело, но не без юмора [утверждали](https://www.castellodirivoli.org/wp-content/uploads/archivi/2006_8_Claes_Oldenburg_Coosje_van_Bruggen/2006_8_Claes%20Oldenburg%20Coosje%20van%20Bruggen_Gianelli_Solitude%20for%20Two,%20Shared_ENGLISH.pdf) Ольденбург и ван Брюгген. [...] Косье ван Брюгген, преподававшая в Гарвардской школе дизайна, ушла в 2009 году. Супруг, переживший ее на 13 лет, в Филадельфии установил «Факел из краски» (2011). Кисть, наклоненная над мостовой, явно символизировала мысль «жизнь коротка — искусство вечно». Столь же простая, ясно сформулированная идея заложена и в «Садовой лопатке». Слово cultura буквально означает «возделывание, обработка земли», а созидательный труд есть способ найти гармонию, столь необходимую в меняющимся мире. **Что выбираем:** 🙏 — как было; ❤️ — как стало. __Фото: © Глеб Леонов / Дом культуры «ГЭС-2», __ __Анна Завозяева / Дом культуры «ГЭС-2»__ 🐚 [Читать РБК Стиль в Telegram](https://t.me/rbcstyle)",**«Садовая лопатка»: о чем говорит новая скульптура перед «ГЭС-2»**

Искусствовед **Евгения Гершкович** [рассказывает для «РБК Стиль»](https://style.rbc.ru/impressions/68dfbd0c9a794753b5e131b7) о «Сад...,https://t.me/rbc_news/132572,2025-10-04 19:23:22,2025-10-05 17:31:44.780535,0,2
92,"Шведская экоактивистка Грета Тунберг заявила, что...","Шведская экоактивистка Грета Тунберг заявила, что руководство Израиля [**содержит ее в камере, зараженной клопами**](https://www.rbc.ru/rbcfreenews/68e159ae9a7947212836b374?from=newsfeed)**, не дает достаточно еды и воды, у девушки обезвоживание,** пишет газета The Guardian. В электронном письме, которое чиновник направил в шведский МИД, говорится, что Тунберг «рассказала о жестоком обращении и сказала, что ей приходилось долго сидеть на твердой поверхности». «Она [Тунберг] сообщила о дегидратации. Ей не давали достаточно воды и еды. Она также заявила, что у нее появилась сыпь, которая, по ее подозрению, была вызвана клопами», — написал дипломат. Другой задержанный сообщил, что израильские силы безопасности сфотографировали Тунберг, заставив ее держать флаги. Описание флагов неизвестно. Тунберг входит в число 437 активистов, парламентариев и юристов, которые отправились с флотилией Global Sumud Flotilla (GSF) в Газу. МИД Израиля утверждает, что флотилия связана с палестинской группировкой ХАМАС, против которой страна ведет боевые действия в секторе Газа. 1 октября Израиль, сообщил о блокаде флотилии, позже, 3 октября, — о выдворении четырех активистов, а 4-го — о депортации в Стамбул еще 137 человек. __ Фото: Israel Foreign Ministry / Reuters__ 🐚 [Картина дня — в телеграм-канале РБК](https://t.me/+zg-Fowhl7vk5OGEy)","Шведская экоактивистка Грета Тунберг заявила, что руководство Израиля [**содержит ее в камере, зараженной клопами**](https://www.rbc.ru/rbcfreenews/68e159ae9a7947212836b374?from=newsfeed)**, не дает д...",https://t.me/rbc_news/132571,2025-10-04 18:42:41,2025-10-05 17:31:44.787483,0,2
93,**Премьер Грузии Ираклий Кобахидзе возложил на пос...,"**Премьер Грузии Ираклий Кобахидзе возложил на посла ЕС ответственность за беспорядки в Тбилиси**, обвинив его поддержке попытки свержения конституционного строя. «Вы знаете, что некоторые люди из-за рубежа даже выразили прямую поддержку попытке свержения конституционного строя, включая представителя ЕС… На этом фоне тот же посол ЕС в Грузии несет особую ответственность за это. Проявите добрую волю, выйдите, разделите и решительно осудите все, что происходит на улицах Тбилиси. Это его прямая обязанность на том фоне, когда мы увидели и услышали заявления, поддерживающие попытку свержения конституционного строя. Давайте посмотрим, какой будет их реакция», — цитирует «РИА Новости» заявление премьера. 🐚 [Картина дня — в телеграм-канале РБК](https://t.me/+zg-Fowhl7vk5OGEy)","**Премьер Грузии Ираклий Кобахидзе возложил на посла ЕС ответственность за беспорядки в Тбилиси**, обвинив его поддержке попытки свержения конституционного строя.

«Вы знаете, что некоторые люди из-за...",https://t.me/rbc_news/132570,2025-10-04 18:06:57,2025-10-05 17:31:44.794481,0,2
94,"Президент США Дональд Трамп предупредил, что [не п...","Президент США Дональд Трамп предупредил, что [не потерпит опозданий](https://www.rbc.ru/rbcfreenews/68e1560d9a79473b9efd54e8?from=newsfeed) со стороны ХАМАС в процессе освобождения заложников. «Я не потерплю задержек, которых, как многие считают, могут и быть, а также любого исхода, при котором Газa снова станет угрозой», — написал Трамп в Truth Social. Он также поблагодарил Израиль за временный отказ от бомбардировок, чтобы завершить передачу заложников и урегулирование. Глава Белого дома заявил, что ХАМАС обязан быстро действовать, в противном случае — «все ставки отменяются». 🐚 [Читать РБК в Telegram](https://t.me/+xsoPVwcVkodmNWEy)","Президент США Дональд Трамп предупредил, что [не потерпит опозданий](https://www.rbc.ru/rbcfreenews/68e1560d9a79473b9efd54e8?from=newsfeed) со стороны ХАМАС в процессе освобождения заложников.",https://t.me/rbc_news/132569,2025-10-04 17:48:37,2025-10-05 17:31:44.800999,0,2
95,На парламентских выборах в Чехии [победила](https:...,"На парламентских выборах в Чехии [победила](https://www.rbc.ru/rbcfreenews/68e154989a7947035c78891a?from=newsfeed) партия ANO экс-премьера Андрея Бабиша. Движение и его лидера поздравил действующий премьер Петр Фиала. После подсчета данных на 99,48% участков **ANO набрала 34,71% голосов**. Второе место у правящей коалиции Spolu («Вместе»), которую возглавляет Фиала: нее 23,24%. __Фото: David W Cerny / Reuters __ 🐚 [Читать РБК в Telegram](https://t.me/+xsoPVwcVkodmNWEy)",На парламентских выборах в Чехии [победила](https://www.rbc.ru/rbcfreenews/68e154989a7947035c78891a?from=newsfeed) партия ANO экс-премьера Андрея Бабиша.,https://t.me/rbc_news/132568,2025-10-04 17:21:29,2025-10-05 17:31:44.806455,0,2
96,**Взрыв и стрельба **[**произошли**](https://www.r...,"**Взрыв и стрельба **[**произошли**](https://www.rbc.ru/politics/04/10/2025/68e148bc9a79477e8ce93279?from=newsfeed)** в тюрьме рядом с президентским дворцом в столице Сомали,** городе Могадишо, сообщило Garowe Online. По сведениям издания, исправительное учреждение атаковали боевики радикальной исламистской группировки «Аш-Шабаб», базирующейся в Сомали. Боевики ведут бой с силами национальной разведки. Некоторые из нападавших были убиты, другие же прорвались внутрь тюрьмы. Как пишет Garowe, из тюрьмы удалось бежать заключенным. NISA заявило, что нападавших было как минимум восемь, против них идет операция. Четыре боевика были убиты, остальные продолжают бороться внутри тюрьмы. В противостояние вмешался сомалийский спецназ. 🐚 [Читать РБК в Telegram](https://t.me/+xsoPVwcVkodmNWEy)","**Взрыв и стрельба **[**произошли**](https://www.rbc.ru/politics/04/10/2025/68e148bc9a79477e8ce93279?from=newsfeed)** в тюрьме рядом с президентским дворцом в столице Сомали,** городе Могадишо, сообщи...",https://t.me/rbc_news/132567,2025-10-04 16:52:01,2025-10-05 17:31:44.813456,0,2
97,**Президент Украины Владимир Зеленский **[**подпис...,"**Президент Украины Владимир Зеленский **[**подписал**](https://www.rbc.ru/politics/04/10/2025/68e1425c9a79470dbf3d0af5?from=newsfeed)** несколько новых санкционных решений против России:** первый указ продлевает действие санкций, срок которых истекал, и касается российских предпринимателей, а второй — вводит ограничения против предприятий российской военной промышленности, а именно производителей беспилотников и комплектующих. Третий документ касается лиц и компаний, связанных с российским нефтяном сектором. «Также ожидаем новые санкции Европейского Союза — 19-й пакет — и соответствующие шаги Соединенных Штатов», — сказал украинский президент. __ Фото: пресс-служба Президента Украины__ 🐚 [Картина дня — в телеграм-канале РБК](https://t.me/+zg-Fowhl7vk5OGEy)",**Президент Украины Владимир Зеленский **[**подписал**](https://www.rbc.ru/politics/04/10/2025/68e1425c9a79470dbf3d0af5?from=newsfeed)** несколько новых санкционных решений против России:** первый ука...,https://t.me/rbc_news/132566,2025-10-04 16:22:04,2025-10-05 17:31:44.818455,0,2
98,По предварительным данным штабов правящей партии «...,"По предварительным данным штабов правящей партии «Грузинская мечта», она[ одерживает победу на выборах](https://www.rbc.ru/politics/04/10/2025/68e13a0d9a794759cf38f340?from=newsfeed), набрав более 70% голосов во всех муниципалитетах, включая Тбилиси и крупнейшие города страны, заявил премьер-министр Грузии Ираклий Кобахидзе, пишет «Первый грузинский». Кобахидзе также сообщил, что, по данным Центральной избирательной комиссии, на участки пришли почти 1,2 млн граждан, что соответствует показателям активности на выборах 2014 и 2017 годов. По его словам, **избирательный процесс проходит спокойно и в условиях, «свободных от любого давления».** 🐚 [Картина дня — в телеграм-канале РБК](https://t.me/+zg-Fowhl7vk5OGEy)","По предварительным данным штабов правящей партии «Грузинская мечта», она[ одерживает победу на выборах](https://www.rbc.ru/politics/04/10/2025/68e13a0d9a794759cf38f340?from=newsfeed), набрав более 70%...",https://t.me/rbc_news/132565,2025-10-04 15:55:46,2025-10-05 17:31:44.825627,0,2
99,Митингующие в Тбилиси ворвались во двор резиденции...,"Митингующие в Тбилиси ворвались во двор резиденции президента Грузии, пробив железные заграждения, передает местный телеканал «Пирвели». «Спецназ применяет перцовый спрей против митингующих, которые ворвались во двор (резиденции — ред .) президента». 🐚 [Читать РБК в Telegram](https://t.me/+xsoPVwcVkodmNWEy)","Митингующие в Тбилиси ворвались во двор резиденции президента Грузии, пробив железные заграждения, передает местный телеканал «Пирвели».

«Спецназ применяет перцовый спрей против митингующих, которые ...",https://t.me/rbc_news/132564,2025-10-04 15:22:54,2025-10-05 17:31:44.832802,0,2
100,Ударный беспилотник ВСУ «Дартс» атаковал автовокза...,"Ударный беспилотник ВСУ «Дартс» атаковал автовокзал в пгт Погар Брянской области, ранен мирный житель, сообщил губернатор Александр Богомаз. 🐚 [Читать РБК в Telegram](https://t.me/+xsoPVwcVkodmNWEy)","Ударный беспилотник ВСУ «Дартс» атаковал автовокзал в пгт Погар Брянской области, ранен мирный житель, сообщил губернатор Александр Богомаз.

🐚 [Читать РБК в Telegram](https://t.me/+xsoPVwcVkodmNWEy).",https://t.me/rbc_news/132563,2025-10-04 15:06:14,2025-10-05 17:31:44.839827,0,2
101,**Новым главой «Динамо» **[**станет**](https://www...,"**Новым главой «Динамо» **[**станет**](https://www.rbc.ru/sport/04/10/2025/68e0eaed9a79477e949526fe)** бывший руководитель Ernst&Young в России** Координатор иностранных участников консультативного совета по иностранным инвестициям в России, советник группы компаний Б1 Александр Ивлев станет новым главой совета директоров московского футбольного клуба «Динамо», об этом сообщили РБК два собеседника, близких к клубу. По данным источников РБК, назначение нового председателя совета директоров клуба состоится после проведения ряда корпоративных процедур, официальное объявление ожидается в ближайшие дни. Собеседники РБК говорят, что других изменений в менеджменте «Динамо» не планируется. 2 октября ушел в отставку по собственному желанию председатель совета директоров «Динамо» Дмитрий Гафин. «Динамо», летом назначившее главным тренером Валерия Карпина, неудачно стартовало в сезоне РПЛ, одержав в десяти турах только четыре победы. 📷Global Look Press [Подписаться на «РБК Спорт»](https://t.me/rbc_sport)",**Новым главой «Динамо» **[**станет**](https://www.rbc.ru/sport/04/10/2025/68e0eaed9a79477e949526fe)** бывший руководитель Ernst&Young в России**

Координатор иностранных участников консультативного с...,https://t.me/rbc_news/132562,2025-10-04 14:54:05,2025-10-05 17:31:44.847424,0,2
102,**17 украинских БПЛА уничтожены за четыре часа над...,"**17 украинских БПЛА уничтожены за четыре часа над регионами России,** сообщили в Минобороны. 🐚 [Следить за новостями РБК в Telegram](https://t.me/+wrXGc9cI_zIzMzIy)","**17 украинских БПЛА уничтожены за четыре часа над регионами России,** сообщили в Минобороны.

🐚 [Следить за новостями РБК в Telegram](https://t.me/+wrXGc9cI_zIzMzIy).",https://t.me/rbc_news/132561,2025-10-04 14:41:53,2025-10-05 17:31:44.855890,0,2
103,**Четыре человека пострадали в результате удара бе...,"**Четыре человека пострадали в результате удара беспилотника ВСУ по коммерческому объекту в Белгороде,** сообщил губернатор Вячеслав Гладков. «В результате удара беспилотника по коммерческому объекту пострадали четверо: супругов с осколочными ранениями лица и рук бригада СМП доставляет в областную клиническую больницу. Еще двух женщин с предварительным диагнозом ""баротравмы"" для обследования транспортируют в городскую больницу №2 г. Белгорода». 🐚 [Читать РБК в Telegram](https://t.me/+xsoPVwcVkodmNWEy)","**Четыре человека пострадали в результате удара беспилотника ВСУ по коммерческому объекту в Белгороде,** сообщил губернатор Вячеслав Гладков.

«В результате удара беспилотника по коммерческому объекту...",https://t.me/rbc_news/132560,2025-10-04 14:22:57,2025-10-05 17:31:44.864190,0,2
104,Несколько акций протеста [начались](https://www.rb...,"Несколько акций протеста [начались](https://www.rbc.ru/politics/04/10/2025/68e119b39a7947d65988ff71?from=newsfeed) в Тбилиси на фоне выборов в органы местного самоуправления, проходящих в Грузии 4 октября, сообщили Interpress и Ambebi. Акция на проспекте Руставели началась в 16:00 по местному времени (15:00 мск). Протестующие перекрыли дорогу и собрались перед зданием парламента. Другая группа людей должна собраться на площади Свободы, у памятника Святому Георгию, где будет установлена сцена. Участники акции полностью перекрыли движение по проспекту Меликишвили и развернули баннеры с лозунгами «Когда несправедливость становится законом, сопротивление становится обязанностью!», а также государственные флаги Грузии. Они скандируют: «Грузия, Грузия!» Студенты назвали целью митинга борьбу за родину, пишет Interpress. Они **обвиняют действующие власти, в том числе основателя правящей партии «Грузинская мечта» Бидзину Иванишвили и премьера Ираклия Кобахидзе в тесной связи с Россией.** 🐚 [Другие видео этого дня — в телеграм-канале РБК](https://t.me/+47rWUE3SmToxYjIy)","Несколько акций протеста [начались](https://www.rbc.ru/politics/04/10/2025/68e119b39a7947d65988ff71?from=newsfeed) в Тбилиси на фоне выборов в органы местного самоуправления, проходящих в Грузии 4 окт...",https://t.me/rbc_news/132559,2025-10-04 13:51:18,2025-10-05 17:31:44.869703,0,2
105,Замеченные вечером 3 октября над аэропортом Мюнхен...,"Замеченные вечером 3 октября над аэропортом Мюнхена дроны [были военными разведывательными беспилотниками,](https://www.rbc.ru/politics/04/10/2025/68e108029a79470933757ca5?from=newsfeed) утверждает Bild. Расследование до сих пор не привело к каким-либо выводам о том, откуда прилетел самолет, уточняет издание. Однако глава МВД Баварии Йоахим Херман заявил о намерении в скором времени расширить полномочия полиции —** министр анонсировал законопроект, который в случае принятия разрешит силовикам сбивать дроны.** Накануне Управление воздушного движения Германии (DFS) ограничило полеты в аэропорту Мюнхена: 23 рейса пришлось перенаправить, 12 отменить, а еще 46 вылетов были отложены — всего ситуация затронула около 6,5 тыс. пассажиров. Полицейский вертолет попытался установить местонахождение операторов дронов, но безуспешно. Полеты возобновили только утром 4 октября. До этого вечером в четверг, 2 октября, аэропорт Мюнхена закрывался на несколько часов из-за беспилотников. Улететь не смогли 3 тыс. пассажиров. __Фото: Markus Mainka / Shutterstock__ 🐚 [Картина дня — в телеграм-канале РБК](https://t.me/+zg-Fowhl7vk5OGEy)","Замеченные вечером 3 октября над аэропортом Мюнхена дроны [были военными разведывательными беспилотниками,](https://www.rbc.ru/politics/04/10/2025/68e108029a79470933757ca5?from=newsfeed) утверждает Bi...",https://t.me/rbc_news/132558,2025-10-04 13:12:39,2025-10-05 17:31:44.876702,0,2
106,**Глава Киргизии Садыр Жапаров **[**допустил**](ht...,"**Глава Киргизии Садыр Жапаров **[**допустил**](https://www.rbc.ru/rbcfreenews/68e103ed9a7947e446d21e01?from=newsfeed)** проведение референдума о возврате смертной казни после резонансного убийства 17-летней девушки.** Президент поручил подготовить изменения в законодательство, предусматривающие максимально ужесточенную ответственность за преступления против детей, девушек и женщин. В частности, речь идет о введении нормы о смертной казни за изнасилование детей, а также за изнасилование с убийством женщин. «Проект закона — О внесении изменения в статью 25 Конституции выносится на общественное обсуждение в первоочередном порядке. Затем Конституционный суд дает заключение на проект. Этот законопроект может быть принят на референдуме», — сказал он. Мораторий на смертную казнь в Киргизии сроком на два года ввели в 1998 году, с тех пор он продлевался. В 2007-м в Конституцию внеси поправки, исключившие применение в стране смертной казни. __ Фото: president. kg__ 🐚 [Читать РБК в Telegram](https://t.me/+xsoPVwcVkodmNWEy)",**Глава Киргизии Садыр Жапаров **[**допустил**](https://www.rbc.ru/rbcfreenews/68e103ed9a7947e446d21e01?from=newsfeed)** проведение референдума о возврате смертной казни после резонансного убийства 17...,https://t.me/rbc_news/132557,2025-10-04 12:51:44,2025-10-05 17:31:44.883613,0,2
